,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,economic_importance,road_segment
1813,4.0,A,24.41814168,91.56653005,,bridge,11813,N2,,166.0442300000001,6141840.0,N2-17
1814,159.0,N,24.41883227,91.56672258,0,link,11814,N2,,166.2032300000001,6141840.0,N2-17
1815,2.0,A,24.41952285,91.56691511,,bridge,11815,N2,,166.2052300000001,6141840.0,N2-17
1816,256.0,N,24.42063372,91.56719705,0,link,11816,N2,,166.4612300000001,6141840.0,N2-17
1817,3.8,A,24.42174459,91.56747899,,bridge,11817,N2,,166.46503000000013,6141840.0,N2-17
1818,200.0,N,24.42262117,91.56766543,0,link,11818,N2,,166.66503000000012,6141840.0,N2-17
1819,37.0,A,24.42349774,91.56785187,,bridge,11819,N2,,166.70203000000012,6141840.0,N2-17
1820,175.0,N,24.4242984,91.56799712,0,link,11820,N2,,166.87703000000013,6141840.0,N2-17
1821,1.5,A,24.42509907,91.56814238,,bridge,11821,N2,,166.87853000000013,6141840.0,N2-17
1822,143.0,N,24.42574876,91.56819584,0,link,11822,N2,,167.02153000000013,6141840.0,N2-17
1823,1.5,A,24.42639846,91.5682493,,bridge,11823,N2,,167.02303000000012,6141840.0,N2-17
1824,213.0,N,24.42728433,91.56815991,0,link,11824,N2,,167.2360300000001,6141840.0,N2-17
1825,1.5,A,24.4281702,91.56807051,,bridge,11825,N2,,167.2375300000001,6141840.0,N2-17
1826,346.0,N,24.42973686,91.56817133,0,link,11826,N2,,167.5835300000001,6141840.0,N2-17
1827,5.3,A,24.43130351,91.56827216,,bridge,11827,N2,,167.58883000000012,6141840.0,N2-17
1828,545.0,N,24.43371262,91.56864185,0,link,11828,N2,,168.1338300000001,6141840.0,N2-17
1829,6.2,A,24.43612172,91.56901154,,bridge,11829,N2,,168.1400300000001,6141840.0,N2-17
1830,45.0,N,24.43632359,91.5690275,0,link,11830,N2,,168.1850300000001,6141840.0,N2-17
1831,14.8,A,24.43652545,91.56904347,,bridge,11831,N2,,168.1998300000001,6141840.0,N2-17
1832,344.0,N,24.43806144,91.56919259,0,link,11832,N2,,168.5438300000001,6141840.0,N2-17
1833,3.0,A,24.43959743,91.56934172,,bridge,11833,N2,,168.54683000000009,6141840.0,N2-17
1834,329.0,N,24.4410267,91.56963656,0,link,11834,N2,,168.8758300000001,6141840.0,N2-17
1835,19.5,B,24.44245598,91.5699314,,bridge,11835,N2,,168.8953300000001,6141840.0,N2-17
1836,137.0,N,24.44307607,91.57008339,0,link,11836,N2,,169.0323300000001,6141840.0,N2-17
1837,2.0,A,24.44369615,91.57023539,,bridge,11837,N2,,169.0343300000001,6141840.0,N2-17
1838,165.0,N,24.44444514,91.57041942,0,link,11838,N2,,169.1993300000001,6141840.0,N2-17
1839,4.3,A,24.44519413,91.57060346,,bridge,11839,N2,,169.2036300000001,6141840.0,N2-17
1840,566.0,N,24.44767346,91.57112977,0,link,11840,N2,,169.7696300000001,6141840.0,N2-17
1841,4.5,B,24.45015279,91.57165608,,bridge,11841,N2,,169.7741300000001,6141840.0,N2-17
1842,52.0,N,24.45038525,91.57168928,0,link,11842,N2,,169.8261300000001,6141840.0,N2-17
1843,4.5,A,24.45061771,91.57172248,,bridge,11843,N2,,169.8306300000001,6141840.0,N2-17
1844,238.0,N,24.45163694,91.57185687,0,link,11844,N2,,170.0686300000001,6141840.0,N2-17
1845,4.5,C,24.45265618,91.57199125,,bridge,11845,N2,,170.0731300000001,6141840.0,N2-17
1846,168.0,N,24.45339908,91.57207244,0,link,11846,N2,,170.2411300000001,6141840.0,N2-17
1847,2.06,A,24.45414198,91.57215363,,bridge,11847,N2,,170.2431900000001,6141840.0,N2-17
1848,265.0,N,24.45533666,91.57226013,0,link,11848,N2,,170.5081900000001,6141840.0,N2-17
1849,6.12,A,24.45653135,91.57236663,,bridge,11849,N2,,170.5143100000001,6141840.0,N2-17
1850,158.0,N,24.45722888,91.57240957,0,link,11850,N2,,170.6723100000001,6141840.0,N2-17
1851,3.5,A,24.457926399999998,91.57245251,,bridge,11851,N2,,170.6758100000001,6141840.0,N2-17
1852,346.0,N,24.45940284,91.57340555,0,link,11852,N2,,171.0218100000001,6141840.0,N2-17
1853,7.4,A,24.46087928,91.57435859,,bridge,11853,N2,,171.0292100000001,6141840.0,N2-17
1854,97.0,N,24.4613015,91.57419738,0,link,11854,N2,,171.1262100000001,6141840.0,N2-17
1855,3.5,A,24.46172371,91.57403616,,bridge,11855,N2,,171.1297100000001,6141840.0,N2-17
1856,549.0,N,24.4641373,91.57378713,0,link,11856,N2,,171.6787100000001,6141840.0,N2-17
1857,51.8,A,24.46655089,91.5735381,,bridge,11857,N2,,171.7305100000001,6141840.0,N2-17
1858,437.0,N,24.46850473,91.5736615,0,link,11858,N2,,172.1675100000001,6141840.0,N2-17
1859,21.3,A,24.47045856,91.5737849,,bridge,11859,N2,,172.1888100000001,6141840.0,N2-17
1860,237.0,N,24.47149667,91.57397132,0,link,11860,N2,,172.4258100000001,6141840.0,N2-17
1861,6.2,A,24.47253479,91.57415773,,bridge,11861,N2,,172.4320100000001,6141840.0,N2-17
1862,532.0,N,24.47480615,91.57481109999999,0,link,11862,N2,,172.96401000000012,6141840.0,N2-17
1863,5.1,A,24.47707751,91.57546448,,bridge,11863,N2,,172.96911000000011,6141840.0,N2-17
1864,276.0,N,24.47825564,91.57581277,0,link,11864,N2,,173.24511000000012,6141840.0,N2-17
1865,2.0,A,24.47943377,91.57616106,,bridge,11865,N2,,173.24711000000013,6141840.0,N2-17
1866,235.0,N,24.4804403,91.57646594,0,link,11866,N2,,173.48211000000015,6141840.0,N2-17
1867,1.5,A,24.48144683,91.57677082,,bridge,11867,N2,,173.48361000000014,6141840.0,N2-17
1868,118.0,N,24.48195716,91.57692885,0,link,11868,N2,,173.60161000000014,6141840.0,N2-17
1869,2.6,A,24.48246749,91.57708687,,bridge,11869,N2,,173.60421000000014,6141840.0,N2-17
1870,123.0,N,24.48301047,91.57726061,0,link,11870,N2,,173.72721000000013,6141840.0,N2-17
1871,2.0,A,24.48355344,91.57743435,,bridge,11871,N2,,173.72921000000014,6141840.0,N2-17
1872,148.0,N,24.48417942,91.57763085,0,link,11872,N2,,173.87721000000013,6141840.0,N2-17
1873,1.6,A,24.4848054,91.57782736,,bridge,11873,N2,,173.87881000000013,6141840.0,N2-17
1874,80.0,N,24.48512608,91.57792535,0,link,11874,N2,,173.95881000000014,6141840.0,N2-17
1875,1.0,A,24.48544675,91.57802334,,bridge,11875,N2,,173.95981000000015,6141840.0,N2-17
1876,117.0,N,24.48593013,91.57816481,0,link,11876,N2,,174.07681000000014,6141840.0,N2-17
1877,1.5,A,24.48641352,91.57830627,,bridge,11877,N2,,174.07831000000013,6141840.0,N2-17
1878,249.0,N,24.48748681,91.57863308,0,link,11878,N2,,174.32731000000013,6141840.0,N2-17
1879,24.0,A,24.48856011,91.5789599,,bridge,11879,N2,,174.35131000000013,6141840.0,N2-17
1880,185.0,N,24.48935295,91.57924348,0,link,11880,N2,,174.53631000000013,6141840.0,N2-17
1881,6.5,A,24.49014578,91.57952706,,bridge,11881,N2,,174.54281000000012,6141840.0,N2-17
1882,57.0,N,24.49039006,91.57961444,0,link,11882,N2,,174.5998100000001,6141840.0,N2-17
1883,2.0,A,24.49063434,91.57970181,,bridge,11883,N2,,174.6018100000001,6141840.0,N2-17
1884,63.0,N,24.49090433,91.57979838,0,link,11884,N2,,174.6648100000001,6141840.0,N2-17
1885,2.0,A,24.49117432,91.57989496,,bridge,11885,N2,,174.6668100000001,6141840.0,N2-17
1886,76.0,N,24.49150444,91.5800004,0,link,11886,N2,,174.7428100000001,6141840.0,N2-17
1887,2.0,A,24.49183457,91.58010585,,bridge,11887,N2,,174.74481000000011,6141840.0,N2-17
1888,48.0,N,24.49203905,91.58015902,0,link,11888,N2,,174.79281000000012,6141840.0,N2-17
1889,2.0,A,24.49224354,91.58021219,,bridge,11889,N2,,174.79481000000013,6141840.0,N2-17
1890,125.0,N,24.49276882,91.58033077,0,link,11890,N2,,174.91981000000013,6141840.0,N2-17
1891,2.6,A,24.493294100000004,91.58044936,,bridge,11891,N2,,174.92241000000013,6141840.0,N2-17
1892,96.0,N,24.49370101,91.58052685,0,link,11892,N2,,175.01841000000013,6141840.0,N2-17
1893,2.5,A,24.49410792,91.58060435,,bridge,11893,N2,,175.02091000000013,6141840.0,N2-17
1894,156.0,N,24.49484263,91.58075585,0,link,11894,N2,,175.17691000000013,6141840.0,N2-17
1895,6.3,A,24.49557735,91.58090735,,bridge,11895,N2,,175.18321000000014,6141840.0,N2-17
1896,44.0,N,24.49576963,91.58096172,0,link,11896,N2,,175.22721000000016,6141840.0,N2-17
1897,2.6,A,24.495961899999998,91.5810161,,bridge,11897,N2,,175.22981000000016,6141840.0,N2-17
1898,51.0,N,24.496146600000003,91.58111334,0,link,11898,N2,,175.28081000000014,6141840.0,N2-17
1899,2.6,A,24.49633129,91.58121058,,bridge,11899,N2,,175.28341000000015,6141840.0,N2-17
1900,115.0,N,24.49678024,91.58153168,0,link,11900,N2,,175.39841000000015,6141840.0,N2-17
1901,2.6,A,24.49722919,91.58185277,,bridge,11901,N2,,175.40101000000016,6141840.0,N2-17
1902,283.0,N,24.49826391,91.58253892,0,link,11902,N2,,175.68401000000014,6141840.0,N2-17
1903,2.0,A,24.49929863,91.58322506,,bridge,11903,N2,,175.68601000000015,6141840.0,N2-17
1904,386.0,N,24.50097944,91.58368214,0,link,11904,N2,,176.07201000000015,6141840.0,N2-17
1905,7.6,A,24.50266024,91.58413922,,bridge,11905,N2,,176.07961000000014,6141840.0,N2-17
1906,78.0,N,24.50299668,91.58421999,0,link,11906,N2,,176.15761000000015,6141840.0,N2-17
1907,2.0,A,24.50333313,91.58430075,,bridge,11907,N2,,176.15961000000016,6141840.0,N2-17
1908,134.0,N,24.50391038,91.58445178,0,link,11908,N2,,176.29361000000014,6141840.0,N2-17
1909,2.0,A,24.50448763,91.5846028,,bridge,11909,N2,,176.29561000000015,6141840.0,N2-17
1910,136.0,N,24.50507242,91.58475179999999,0,link,11910,N2,,176.43161000000015,6141840.0,N2-17
1911,6.3,A,24.50565722,91.58490079,,bridge,11911,N2,,176.43791000000016,6141840.0,N2-17
1912,349.0,N,24.50721075,91.58503512,0,link,11912,N2,,176.78691000000015,6141840.0,N2-17
1913,7.5,B,24.50876428,91.58516945,,bridge,11913,N2,,176.79441000000014,6141840.0,N2-17
1914,497.0,N,24.51095006,91.58529747,0,link,11914,N2,,177.29141000000016,6141840.0,N2-17
1915,9.6,A,24.51313585,91.58542549,,bridge,11915,N2,,177.30101000000016,6141840.0,N2-17
1916,470.0,N,24.51499486,91.58640485,0,link,11916,N2,,177.77101000000016,6141840.0,N2-17
1917,3.0,A,24.51685387,91.5873842,,bridge,11917,N2,,177.77401000000015,6141840.0,N2-17
1918,211.0,N,24.51766429,91.58793289,0,link,11918,N2,,177.98501000000016,6141840.0,N2-17
1919,14.0,B,24.51847471,91.58848158,,bridge,11919,N2,,177.99901000000017,6141840.0,N2-17
1920,252.0,N,24.51956235,91.58895399,0,link,11920,N2,,178.25101000000018,6141840.0,N2-17
1921,4.0,A,24.52064999,91.58942640000001,,bridge,11921,N2,,178.25501000000017,6141840.0,N2-17
1922,202.0,N,24.52147933,91.58966085,0,link,11922,N2,,178.45701000000017,6141840.0,N2-17
1923,1.0,A,24.52230866,91.5898953,,bridge,11923,N2,,178.45801000000017,6141840.0,N2-17
1924,309.0,N,24.52351162,91.59068585,0,link,11924,N2,,178.76701000000017,6141840.0,N2-17
1925,1.0,A,24.52471457,91.5914764,,bridge,11925,N2,,178.76801000000017,6141840.0,N2-17
1926,303.0,N,24.52571945,91.59241254,0,link,11926,N2,,179.07101000000017,6141840.0,N2-17
1927,2.5,A,24.52672432,91.59334868,,bridge,11927,N2,,179.07351000000017,6141840.0,N2-17
1928,246.0,N,24.52760931,91.59415522,0,link,11928,N2,,179.31951000000018,6141840.0,N2-17
1929,4.3,A,24.5284943,91.59496175,,bridge,11929,N2,,179.32381000000018,6141840.0,N2-17
1930,321.0,N,24.5296007,91.59573484,0,link,11930,N2,,179.64481000000018,6141840.0,N2-17
1931,1.8,A,24.53070711,91.59650792,,bridge,11931,N2,,179.64661000000018,6141840.0,N2-17
1932,179.0,N,24.53139873,91.59695,0,link,11932,N2,,179.82561000000018,6141840.0,N2-17
1933,3.2,A,24.53209036,91.59739207,,bridge,11933,N2,,179.82881000000017,6141840.0,N2-17
1934,136.0,N,24.53261584,91.59772796,0,link,11934,N2,,179.96481000000017,6141840.0,N2-17
1935,1.5,A,24.53314132,91.59806384,,bridge,11935,N2,,179.96631000000016,6141840.0,N2-17
1936,100.0,N,24.53352205,91.59832126,0,link,11936,N2,,180.06631000000016,6141840.0,N2-17
1937,5.2,A,24.53390279,91.59857867,,bridge,11937,N2,,180.07151000000016,6141840.0,N2-17
1938,139.0,N,24.53441999,91.59896627,0,link,11938,N2,,180.21051000000017,6141840.0,N2-17
1939,2.0,A,24.53493719,91.59935387,,bridge,11939,N2,,180.21251000000018,6141840.0,N2-17
1940,219.0,N,24.53570318,91.60011761,0,link,11940,N2,,180.43151000000017,6141840.0,N2-17
1941,1.5,A,24.53646918,91.60088135,,bridge,11941,N2,,180.43301000000017,6141840.0,N2-17
1942,164.0,N,24.53700784,91.60140568,0,link,11942,N2,,180.59701000000015,6141840.0,N2-17
1943,1.5,A,24.53754649,91.60193000000001,,bridge,11943,N2,,180.59851000000015,6141840.0,N2-17
1944,213.0,N,24.53825735,91.60261027,0,link,11944,N2,,180.81151000000014,6141840.0,N2-17
1945,1.5,A,24.5389682,91.60329054,,bridge,11945,N2,,180.81301000000013,6141840.0,N2-17
1946,134.0,N,24.53944411,91.60368058,0,link,11946,N2,,180.94701000000012,6141840.0,N2-17
1947,6.4,A,24.53992002,91.60407062,,bridge,11947,N2,,180.95341000000013,6141840.0,N2-17
1948,166.0,N,24.54062216,91.60424877,0,link,11948,N2,,181.11941000000013,6141840.0,N2-17
1949,7.0,A,24.541324300000003,91.60442692,,bridge,11949,N2,,181.12641000000013,6141840.0,N2-17
1950,387.0,N,24.54304533,91.60473276,0,link,11950,N2,,181.51341000000014,6141840.0,N2-17
1951,43.0,A,24.54476635,91.60503861,,bridge,11951,N2,,181.55641000000014,6141840.0,N2-17
1952,407.0,N,24.54658239,91.60528621,0,link,11952,N2,,181.96341000000015,6141840.0,N2-18
1953,140.0,A,24.54839842,91.60553381,,bridge,11953,N2,,182.10341000000014,6141840.0,N2-18
1954,612.0,N,24.55110508,91.60533327,0,link,11954,N2,,182.71541000000013,6141840.0,N2-18
1955,1.5,A,24.55381173,91.60513272,,bridge,11955,N2,,182.71691000000013,6141840.0,N2-18
1956,259.0,N,24.55506651,91.60468385,0,link,11956,N2,,182.9759100000001,6141840.0,N2-18
1957,1.5,A,24.55632129,91.60423497,,bridge,11957,N2,,182.9774100000001,6141840.0,N2-18
1958,455.0,N,24.55811247,91.60378082,0,link,11958,N2,,183.43241000000012,6141840.0,N2-18
1959,2.0,A,24.55990366,91.60332668,,bridge,11959,N2,,183.43441000000013,6141840.0,N2-18
1960,382.0,N,24.56156352,91.60304321,0,link,11960,N2,,183.81641000000013,6141840.0,N2-18
1961,22.0,A,24.56322338,91.60275975,,bridge,11961,N2,,183.83841000000012,6141840.0,N2-18
1962,518.0,N,24.56625612,91.60280714,0,link,11962,N2,,184.35641000000012,6141840.0,N2-18
1963,14.0,A,24.56928886,91.60285454,,bridge,11963,N2,,184.37041000000013,6141840.0,N2-18
1964,587.0,N,24.57193661,91.60208492,0,link,11964,N2,,184.95741000000012,6141840.0,N2-18
1965,2.0,A,24.57458436,91.6013153,,bridge,11965,N2,,184.95941000000013,6141840.0,N2-18
1966,634.0,N,24.57704717,91.59982521,0,link,11966,N2,,185.59341000000012,6141840.0,N2-18
1967,35.0,A,24.57950999,91.59833511,,bridge,11967,N2,,185.62841000000012,6141840.0,N2-18
1968,262.0,N,24.58059653,91.59846548,0,link,11968,N2,,185.89041000000012,4759440.0,N2-19
1969,3.0,A,24.58168307,91.59859584,,bridge,11969,N2,,185.8934100000001,4759440.0,N2-19
1970,235.0,N,24.5826766,91.59893675,0,link,11970,N2,,186.12841000000012,4759440.0,N2-19
1971,35.0,A,24.58367013,91.59927766,,bridge,11971,N2,,186.1634100000001,4759440.0,N2-19
1972,320.0,N,24.58502603,91.59973489,0,link,11972,N2,,186.4834100000001,4759440.0,N2-19
1973,2.0,A,24.58638194,91.60019212,,bridge,11973,N2,,186.48541000000012,4759440.0,N2-19
1974,251.0,N,24.58745346,91.60055615,0,link,11974,N2,,186.73641000000012,4759440.0,N2-19
1975,6.03,A,24.58852499,91.60092018,,bridge,11975,N2,,186.74244000000013,4759440.0,N2-19
1976,372.0,N,24.58997218,91.60126242,0,link,11976,N2,,187.11444000000014,4759440.0,N2-19
1977,2.0,A,24.59141937,91.60160466,,bridge,11977,N2,,187.11644000000015,4759440.0,N2-19
1978,368.0,N,24.59279899,91.60251383,0,link,11978,N2,,187.48444000000015,4759440.0,N2-19
1979,1.5,A,24.59417862,91.60342299999999,,bridge,11979,N2,,187.48594000000014,4759440.0,N2-19
1980,407.0,N,24.59488574,91.60512404,0,link,11980,N2,,187.89294000000015,4759440.0,N2-19
1981,1.5,A,24.59559287,91.60682509,,bridge,11981,N2,,187.89444000000015,4759440.0,N2-19
1982,288.0,N,24.59580061,91.60821,0,link,11982,N2,,188.18244000000016,4759440.0,N2-19
1983,6.2,A,24.59600835,91.6095949,,bridge,11983,N2,,188.18864000000016,4759440.0,N2-19
1984,713.0,N,24.59794719,91.61216523,0,link,11984,N2,,188.90164000000016,4759440.0,N2-19
1985,73.0,A,24.59988603,91.61473556,,bridge,11985,N2,,188.97464000000016,4759440.0,N2-19
1986,402.0,N,24.60137541,91.61565411,0,link,11986,N2,,189.37664000000015,4759440.0,N2-19
1987,3.0,A,24.60286479,91.61657266,,bridge,11987,N2,,189.37964000000014,4759440.0,N2-19
1988,121.0,N,24.60331095,91.61700384,0,link,11988,N2,,189.50064000000015,4759440.0,N2-19
1989,3.0,A,24.60375712,91.61743501,,bridge,11989,N2,,189.50364000000013,4759440.0,N2-19
1990,400.0,N,24.60500985,91.61890345,0,link,11990,N2,,189.90364000000014,4759440.0,N2-19
1991,7.2,B,24.60626259,91.62037188,,bridge,11991,N2,,189.91084000000015,4759440.0,N2-19
1992,636.0,N,24.60801045,91.62285749,0,link,11992,N2,,190.54684000000015,4759440.0,N2-19
1993,2.0,A,24.60975831,91.6253431,,bridge,11993,N2,,190.54884000000015,4759440.0,N2-19
1994,138.0,N,24.61012761,91.62588057,0,link,11994,N2,,190.68684000000016,4759440.0,N2-19
1995,7.2,A,24.61049691,91.62641803,,bridge,11995,N2,,190.69404000000017,4759440.0,N2-19
1996,218.0,N,24.61103962,91.62728798,0,link,11996,N2,,190.91204000000016,4759440.0,N2-20
1997,4.0,A,24.61158232,91.62815794,,bridge,11997,N2,,190.91604000000015,4759440.0,N2-20
1998,585.0,N,24.61251564,91.630729,0,link,11998,N2,,191.50104000000016,4759440.0,N2-20
1999,60.4,A,24.61344896,91.63330007,,bridge,11999,N2,,191.56144000000015,4759440.0,N2-20
2000,978.0,N,24.61320455,91.6380628,0,link,12000,N2,,192.53944000000016,4759440.0,N2-20
2001,15.0,A,24.61296014,91.64282552,,bridge,12001,N2,,192.55444000000014,4759440.0,N2-20
2002,756.0,N,24.61351736,91.64644436,0,link,12002,N2,,193.31044000000014,4759440.0,N2-20
2003,9.3,A,24.61407458,91.6500632,,bridge,12003,N2,,193.31974000000014,4759440.0,N2-20
2004,925.0,N,24.61531787,91.65440793,0,link,12004,N2,,194.24474000000015,4759440.0,N2-20
2005,30.0,A,24.61656116,91.65875266,,bridge,12005,N2,,194.27474000000015,4759440.0,N2-20
2006,1344.0,N,24.61993201,91.66405151,0,link,12006,N2,,195.61874000000014,4759440.0,N2-20
2007,16.7,A,24.62330286,91.66935035,,bridge,12007,N2,,195.63544000000013,4759440.0,N2-20
2008,400.0,N,24.62405244,91.67111457,0,link,12008,N2,,196.03544000000014,4759440.0,N2-20
2009,4.0,A,24.62480202,91.67287879,,bridge,12009,N2,,196.03944000000013,4759440.0,N2-20
2010,508.0,N,24.62565066,91.67518905,0,link,12010,N2,,196.54744000000014,4759440.0,N2-20
2011,4.0,,24.626499300000003,91.67749930000001,N207,intersection,12011,N2,,196.55144000000013,4759440.0,N2-20
2012,298.0,N,24.62768371,91.67796785,0,link,12012,N2,,196.84944000000013,4759440.0,N2-20
2013,282.35,C,24.62886812,91.67843641,,bridge,12013,N2,,197.13179000000014,4759440.0,N2-20
2014,1902.0,N,24.63519543,91.68440759,0,link,12014,N2,,199.03379000000012,4759440.0,N2-20
2015,160.7,C,24.64152274,91.69037878,,bridge,12015,N2,,199.19449000000012,4759440.0,N2-20
2016,1081.0,N,24.64496529,91.69407172,0,link,12016,N2,,200.2754900000001,4759440.0,N2-20
2017,25.5,A,24.64840784,91.69776467,,bridge,12017,N2,,200.3009900000001,4759440.0,N2-20
2018,1343.0,N,24.65252161,91.70245577,0,link,12018,N2,,201.6439900000001,4759440.0,N2-20
2019,2.0,A,24.65663539,91.70714688,,bridge,12019,N2,,201.6459900000001,4759440.0,N2-20
2020,817.0,N,24.65970775,91.70924634,0,link,12020,N2,,202.4629900000001,4759440.0,N2-20
2021,63.2,A,24.66278012,91.7113458,,bridge,12021,N2,,202.5261900000001,4759440.0,N2-20
2022,951.0,N,24.66672054,91.71321474,0,link,12022,N2,,203.4771900000001,4759440.0,N2-20
2023,22.0,A,24.67066097,91.71508368,,bridge,12023,N2,,203.49919000000008,4759440.0,N2-20
2024,931.0,N,24.67394175,91.71787103,0,link,12024,N2,,204.4301900000001,4759440.0,N2-20
2025,3.0,A,24.67722253,91.72065837,,bridge,12025,N2,,204.43319000000008,4759440.0,N2-20
2026,343.0,N,24.67838633,91.72160873,0,link,12026,N2,,204.77619000000007,4759440.0,N2-20
2027,24.7,A,24.67955012,91.72255909,,bridge,12027,N2,,204.80089000000007,4759440.0,N2-20
2028,325.0,N,24.68087621,91.72308225,0,link,12028,N2,,205.12589000000006,5466480.0,N2-21
2029,3.0,A,24.68220229,91.72360541,,bridge,12029,N2,,205.12889000000004,5466480.0,N2-21
2030,405.0,N,24.68407625,91.72393999,0,link,12030,N2,,205.53389000000004,5466480.0,N2-21
2031,24.5,A,24.685950199999997,91.72427457,,bridge,12031,N2,,205.55839000000003,5466480.0,N2-21
2032,267.0,N,24.68711192,91.72444819,0,link,12032,N2,,205.82539000000003,5466480.0,N2-21
2033,3.0,A,24.68827363,91.72462182,,bridge,12033,N2,,205.82839,5466480.0,N2-21
2034,607.0,N,24.69092452,91.72522599,0,link,12034,N2,,206.43539,5466480.0,N2-21
2035,2.5,A,24.6935754,91.72583016,,bridge,12035,N2,,206.43789,5466480.0,N2-21
2036,369.0,N,24.69515629,91.72636498,0,link,12036,N2,,206.80689,5466480.0,N2-21
2037,2.0,A,24.69673717,91.7268998,,bridge,12037,N2,,206.80889000000002,5466480.0,N2-21
2038,730.0,N,24.69976429,91.72822871,0,link,12038,N2,,207.53889,5466480.0,N2-21
2039,3.0,A,24.70279141,91.72955763,,bridge,12039,N2,,207.54189,5466480.0,N2-21
2040,1151.0,N,24.70624691,91.73379705,0,link,12040,N2,,208.69289,5466480.0,N2-21
2041,8.2,A,24.70970242,91.73803648,,bridge,12041,N2,,208.70109,5466480.0,N2-21
2042,2122.0,N,24.7162309,91.74546636,0,link,12042,N2,,210.82308999999998,5466480.0,N2-21
2043,3.0,A,24.72275937,91.75289624,,bridge,12043,N2,,210.82608999999997,5466480.0,N2-21
2044,1084.0,N,24.72564011,91.75721377,0,link,12044,N2,,211.91008999999997,5466480.0,N2-21
2045,7.2,A,24.72852085,91.76153129,,bridge,12045,N2,,211.91728999999998,5466480.0,N2-21
2046,706.0,N,24.73042735,91.76428825,0,link,12046,N2,,212.62328999999997,5466480.0,N2-21
2047,2.0,A,24.73233385,91.76704521,,bridge,12047,N2,,212.62528999999998,5466480.0,N2-21
2048,454.0,N,24.73371731,91.76867702,0,link,12048,N2,,213.07929,5466480.0,N2-21
2049,6.25,A,24.73510077,91.77030883,,bridge,12049,N2,,213.08553999999998,5466480.0,N2-21
2050,1245.0,N,24.73950734,91.77364219,0,link,12050,N2,,214.33053999999998,5466480.0,N2-21
2051,2.0,A,24.74391392,91.77697555,,bridge,12051,N2,,214.33254,5466480.0,N2-21
